col0 col1 col2
12.5 3.701721180576092 0.8482217880093498
37.5 1.1574617634932167 0.32230181466881014
62.5 0.9321639332813427 0.2342736633366421
87.5 0.9230328257022509 0.1974398017147704
112.5 0.17814178371413636 0.1343096830813311
137.5 0.38454705466269656 0.13530271326229465
162.5 0.2397154345808845 0.11474921093730475
187.5 0.359307665413519 0.11344283680047974
212.5 0.38659936003530837 0.10737600214597859
237.5 0.397646179712311 0.10245184882596559
262.5 0.30841487608393314 0.09388095054243967
287.5 0.33877403629141467 0.09120589016511561
312.5 0.39133606405927934 0.08973239611752636
337.5 0.20851176109279956 0.0792356820363755
362.5 0.23450251266526 0.07777418309557427
387.5 0.2198449444629096 0.0752568283883198
412.5 0.41162264150943395 0.078702662066832
437.5 0.3367638650657516 0.0742444428478624
462.5 0.2701186817131447 0.06996942383584435
487.5 0.2823400893018124 0.06837089194487876
512.5 0.202133160301319 0.06466610555187888
537.5 0.22176603330025113 0.06378957913022641
562.5 0.07585691878680478 0.05820400261227193
587.5 0.17344316293099737 0.059596575526205724
612.5 0.2860910682757063 0.06130033871258711
637.5 0.22658645021055634 0.05881659163355774
662.5 0.19661344363684563 0.05704223255770788
687.5 0.13292346830612667 0.05420857262773178
712.5 0.2841216292173927 0.05751462751661429
737.5 0.27995881801997613 0.05608213287714957
762.5 0.18938869892499555 0.053009750896119937
787.5 0.17110754659625993 0.0518347155073045
812.5 0.1239856660136982 0.04981831428349446
837.5 0.2448097521624164 0.05179078241935111
862.5 0.1738208311177123 0.049598721697567086
887.5 0.08396559408603532 0.04708546898936013
912.5 0.09243753075393157 0.046524788217645
937.5 0.18958666865435614 0.048105467859243606
962.5 0.09880678001504895 0.045642635935679375
987.5 0.10192548795022227 0.04520652976695859
1012.5 0.08263053548042865 0.044332739654868274
1037.5 0.12017652782350785 0.04452555497212886
1062.5 0.12512849933165793 0.044317003543404364
1087.5 0.05694935288512881 0.04224415654948487
1112.5 0.07640851226251422 0.04237516486718431
1137.5 0.15042008011493913 0.04330893761756236
1162.5 0.10730016811142318 0.042193583713043714
1187.5 0.039079002818453334 0.04043251687217427
1212.5 0.11167823997702175 0.04151832804893756
1237.5 -0.01970649895178178 0.038521198227636805
1262.5 0.03554196270330445 0.039427922677359416
1287.5 0.009393122600669601 0.03850307555417165
1312.5 0.0068615015075790264 0.038081782976612404
1337.5 -0.020911815845154225 0.03730803148108965
1362.5 0.01910784148377931 0.0380479797570594
1387.5 -0.03817662110485687 0.03638563188102084
1412.5 -0.022410879858693722 0.036555885360856376
1437.5 -0.005182336047997116 0.03653856388502383
1462.5 0.046912587097899694 0.0373109344582254
1487.5 -0.018327231118801968 0.03565292729126819
1512.5 -0.007696476143197684 0.0358357903899175
1537.5 -0.045346476251926005 0.034841532791900866
1562.5 -0.04387221615299275 0.03462609112380555
1587.5 -0.062164900349826135 0.03397854585810926
1612.5 -0.031014630866954218 0.034312835893695035
1637.5 -0.11939513144687897 0.032627120986374575
1662.5 -0.03627660118605269 0.03397890239841256
1687.5 0.0023358777036928124 0.03446545370268891
1712.5 -0.0251606826814601 0.03388396684831396
1737.5 -0.04807202938917521 0.03327644866949216
1762.5 -0.03652550464637783 0.033249738258605215
1787.5 -0.05557209693967535 0.03270008580642945
1812.5 -0.021024983822055088 0.03315881992808917
1837.5 -0.044594097533695254 0.03272138082847249
1862.5 0.011954705859182013 0.03348981171204477
1887.5 -0.06311274340854212 0.032062148798824436
1912.5 -0.05384937196544137 0.03208942839656411
