col0 col1 col2
12.5 1.2510507169598077 1.0227062654359804
37.5 3.4390923393591155 0.8650152296890068
62.5 3.9172225436786503 0.6986770838684986
87.5 1.5133003631105932 0.4263124468413544
112.5 1.0626367802979737 0.3308858649779687
137.5 0.8527666514559986 0.28624681665898694
162.5 0.5374340419116539 0.23430003079536652
187.5 1.1340573327586316 0.2646479584491457
212.5 0.9470474320159292 0.23592040297037187
237.5 0.5295250712309554 0.19795658036885708
262.5 1.0009339706309404 0.21390037476037077
287.5 0.6422792644055502 0.18459659167910378
312.5 0.5941174187622498 0.1728360390556628
337.5 0.6024653484618692 0.16805290832495945
362.5 0.9949707681107829 0.1831634168952483
387.5 0.8490353930954453 0.17029247880605686
412.5 0.8064893833971056 0.16496719038626223
437.5 0.9162922875000721 0.16241987754517398
462.5 0.7778808545035114 0.15380513598992246
487.5 0.7215097495351179 0.14571353135385354
512.5 0.7154885373246596 0.1412991634023057
537.5 0.7122017611981282 0.13786585532800058
562.5 0.741732020824919 0.13523101578015706
587.5 0.6068605885224536 0.1280788461964019
612.5 0.6511648461837676 0.12811854398163341
637.5 0.6176279171624837 0.12368137315765705
662.5 0.818582845228613 0.1286492710110969
687.5 0.5999340891875398 0.11896177506116233
712.5 0.45752168827985007 0.11068497387962663
737.5 0.6839905772602053 0.11731231043899523
762.5 0.8088304516672167 0.11874932747803633
787.5 0.7684242855190515 0.1168025944780389
812.5 0.543498743674373 0.10641616155536499
837.5 0.7121354449942299 0.11116424043009474
862.5 0.566303603714301 0.10419802277236459
887.5 0.7255724558361203 0.10811441978540301
912.5 0.5010810214742307 0.09875072808394723
937.5 0.3957622947086703 0.09376275707161556
962.5 0.6601474584520479 0.10184398100022216
987.5 0.5912068370049144 0.09829333343054625
1012.5 0.6499981247275712 0.09922765539644313
1037.5 0.7103701536555191 0.099611948003523
1062.5 0.63577897619654 0.09650515122418202
1087.5 0.5331819653273862 0.09229081334758683
1112.5 0.6226452226949675 0.09413402652379414
1137.5 0.642995283734989 0.09409799311622051
1162.5 0.6267976746846917 0.09213202183872848
1187.5 0.6933219516920854 0.09320828574452904
1212.5 0.6045728164127089 0.0891970854535339
1237.5 0.5967396221688246 0.08809393603462207
1262.5 0.6848714124609177 0.09011001596609627
1287.5 0.5277851573975085 0.08412408072301633
1312.5 0.5908432248044817 0.08586922624740906
1337.5 0.6260212167892407 0.0851612144852276
1362.5 0.5340949049915853 0.08265573338903649
1387.5 0.5965835780332687 0.08304755242718072
1412.5 0.3645226288862651 0.07665807015262004
1437.5 0.6026771486930922 0.08228670685608687
1462.5 0.5522843576466021 0.0800852962001743
1487.5 0.587815815150823 0.0806876565825892
1512.5 0.48636648202996424 0.07725518374801836
1537.5 0.5045484279167263 0.07689895927962653
1562.5 0.5174448302911265 0.07649650390680943
1587.5 0.6095788850647785 0.07832325986555189
1612.5 0.38429407318475284 0.07189866336894007
1637.5 0.5223610193750727 0.07464139911942913
1662.5 0.45106122393315395 0.07248777804758764
1687.5 0.3644659238089121 0.07021187290370087
1712.5 0.4868105759517909 0.07245533768960635
1737.5 0.54108391097422 0.07303546887748809
1762.5 0.4496826571011776 0.07030150256944681
1787.5 0.4975006901736887 0.07134147918194945
1812.5 0.6121329592991334 0.07299257182487255
1837.5 0.3509419368021536 0.06678914193897229
1862.5 0.48163631689094966 0.06980652240007433
1887.5 0.4070946113759717 0.06699224344006607
1912.5 0.5406539344478334 0.06979147207248992
1937.5 0.4959585735451597 0.06871848134543983
1962.5 0.4348205310419251 0.06692720114215489
1987.5 0.4557274176176733 0.06712963446832662
2012.5 0.40033768962476257 0.06544271891999166
2037.5 0.46498181402734673 0.06560791130783668
2062.5 0.42744830462996486 0.0650711986861056
2087.5 0.4398063878252543 0.06485249846435834
2112.5 0.30657749273356916 0.06135031159554305
2137.5 0.4037500022201974 0.06365701537044703
2162.5 0.48820704674909576 0.06507975768291673
2187.5 0.45128436559303853 0.06392945843378925
2212.5 0.4829996979707267 0.06442877327604855
2237.5 0.4142650490598332 0.06258080696858065
2262.5 0.4706762212271385 0.06324812376239389
2287.5 0.36607782110039455 0.06066151971794581
2312.5 0.3357428623807239 0.0597661207720198
2337.5 0.4042888555176729 0.06125944085908656
2362.5 0.4217993653623797 0.061014840363249
2387.5 0.3474037014279081 0.0590862293342306
2412.5 0.36757905954633063 0.05942144827655254
2437.5 0.32486060772670844 0.058420143629748476
2462.5 0.4094782006620814 0.05978352758262537
2487.5 0.46497526658072363 0.06063034120052669
2512.5 0.41173876575782953 0.05930782212548902
2537.5 0.35590141061483727 0.05789945295447501
2562.5 0.33013027999568423 0.05678875444812584
2587.5 0.33735788795000743 0.05704920900805626
2612.5 0.38692201208312227 0.057905582267842766
2637.5 0.33353384245213946 0.05653233278088118
2662.5 0.3339471216347296 0.05630231449871324
2687.5 0.37815971481856314 0.05709868217804218
2712.5 0.35316707174541406 0.05600630173976249
2737.5 0.3520382534255795 0.05614819149959405
2762.5 0.25780671357324403 0.05362587553024722
2787.5 0.394453416317847 0.056284135865195525
2812.5 0.3578840844732849 0.05541728597837486
2837.5 0.31520405823684494 0.05446640220682732
2862.5 0.20615779585956062 0.05201253601581389
2887.5 0.3927855620330891 0.05546804663142598
2912.5 0.30772979219658514 0.05410851568217729
2937.5 0.26911032575370397 0.05294321087027397
2962.5 0.32373004404212735 0.05379123180652697
2987.5 0.32582617421324445 0.05348850117605775
3012.5 0.3198078409067098 0.053286039018211384
3037.5 0.32286685980099317 0.05345346568132658
3062.5 0.31960510530193376 0.05310810339064577
3087.5 0.20188011065771705 0.050505010782550014
3112.5 0.2896321459511597 0.0523507320645255
3137.5 0.2588075949970543 0.05146455823353247
3162.5 0.3735706552740281 0.05362209600127136
3187.5 0.27466065513012916 0.051447024206243405
3212.5 0.2329777808738318 0.05060761292171231
3237.5 0.2895106464848678 0.05155917905860261
3262.5 0.20357995193097 0.04943175363282068
3287.5 0.19703709438919192 0.04912007018841739
3312.5 0.2837055820339416 0.05092680630901571
3337.5 0.29088291581919434 0.051135139946325306
3362.5 0.2578246682271921 0.050045977545482935
3387.5 0.3502110152552982 0.05223517829784043
3412.5 0.1736366205033386 0.04851475686986309
3437.5 0.2778188376433448 0.05061301577398735
3462.5 0.15793645126579103 0.04754195207260977
3487.5 0.26010200976502196 0.04982837021271572
3512.5 0.2926278963646505 0.050209035599633654
3537.5 0.20416755702102685 0.04869487380315246
3562.5 0.23097672011225345 0.04900668399081577
3587.5 0.1823121000281176 0.047958210244677314
3612.5 0.20999732734611398 0.04823959566290312
3637.5 0.22996304935728284 0.04866371921017528
3662.5 0.3003973732221219 0.04999773160370917
3687.5 0.19446681502626673 0.04761525637393238
3712.5 0.23731158172787503 0.0484016865675122
3737.5 0.21756462917281283 0.04805821839503718
3762.5 0.2569791872479599 0.0487760611110116
3787.5 0.2936156752577881 0.04937759374751165
3812.5 0.2223675174458899 0.04824941369262714
3837.5 0.13376486020154066 0.04601059147854593
3862.5 0.15715676691740188 0.046554422794142805
3887.5 0.25872456807273325 0.04855790564052784
3912.5 0.24482329178753015 0.04837186349525283
3937.5 0.26171099603163483 0.04870974945110961
3962.5 0.22873692652463729 0.047706022568372426
3987.5 0.16498136994952506 0.04661272421255656
4012.5 0.21440491083072133 0.047285162495480926
4037.5 0.2735813924592785 0.04836450694249492
4062.5 0.1632758984537641 0.04636176100763734
4087.5 0.26721065529264587 0.0480185189850246
4112.5 0.1537138908190916 0.045905920895981285
4137.5 0.2598212604196535 0.048076292086541426
4162.5 0.14473031926484592 0.0456167107438898
4187.5 0.26526342408865844 0.04784296711591186
4212.5 0.15385978515683219 0.045628364188547085
4237.5 0.23836140197486655 0.04745437075814953
4262.5 0.1546579468528888 0.04573059100155637
4287.5 0.24282275056220914 0.04735427251670391
4312.5 0.17533279597010942 0.04602649866909022
4337.5 0.16271811316491558 0.04577074723490788
4362.5 0.1276517340400274 0.04514287015820064
4387.5 0.17774271429242194 0.04584588307876783
