col0 col1
2738.168620011057 -2666.5012061395296
2752.594985428133 -2577.1198355436345
2488.7390265003937 -2796.153453208102
2473.2790108761837 -2750.1285648767976
2647.450152217038 -2731.1334071761416
2582.169007481297 -2720.1484248660463
1668.8275751132471 -3793.33412476496
1707.1197715443034 -3708.5459396429023
1778.8362879059812 -3815.2718161178364
1534.094850096244 -4316.292652423257
1512.8283752397788 -4320.269994934755
1653.1177438731288 -3466.243879081904
1699.5708238705517 -3374.012827059178
1653.9746882221573 -3417.1226839938154
1917.4829266617799 -2980.562980801204
1799.6267614118333 -2960.2415552384005
1822.1218319058733 -3109.3796190938806
1836.759763099346 -3224.4100138804492
2068.4287434631856 -3538.4335104101424
1865.3232387400494 -2706.1922794421444
2097.753212397731 -2351.118194009191
2119.0511439568654 -2272.879133827484
1793.2558550963865 -4040.3308920681893
2696.001975126977 -1579.1417932956724
1933.1475694748099 -2701.960800258244
1926.030318185652 -1296.6732933529017
1945.005052475518 -1624.8159004071274
2006.4101785846315 -1597.3208652671408
2230.616905184631 -2284.0777545132946
175.9810023326077 -964.5647185795582
214.39737742640526 -1007.5177336950915
1090.8717384623233 -4147.300980272461
1123.0535537780627 -4133.922776575144
946.5274972257117 -4265.293416795494
996.2041869530543 -4242.65927160544
1058.7455351570575 -4240.208101784893
1875.7052867430477 -1790.568265895043
2015.1730853839945 -2671.8500240300473
1024.6280474237146 -1338.2620930127505
1073.7106904402356 -1376.6430683666395
1158.2301702097768 -1441.2261028871562
1827.8854334485607 -1168.3664034206813
1704.0215992183007 -3191.985904864943
1774.9865983076431 -3188.6527337757875
1721.1971359003135 -3228.630256793248
-266.78106127192984 -1883.3223642390865
-383.0043812730269 -1867.3452732435235
-320.12433211177256 -1839.0423377731327
-78.86064430451393 -1672.3869846397713
-163.9233305073148 -1675.6927049411847
-27.361102136389853 -1573.7839140314557
-237.81288481554085 -1784.8520685475369
702.5334312207833 -761.4344230401364
711.153284249592 -873.4802142534166
847.3766470567743 -1501.5603559951576
842.5669633147395 -1556.938404468225
1251.0330724288092 -60.191490932631936
1304.6663377527434 -1456.8851434688356
1294.7175914515524 -1551.9730345641933
1703.4388930836647 -3287.059895673603
-135.20547452292564 -1784.2829265130042
651.4663036440874 -438.62425638720083
646.1316129395368 -550.8893353649562
592.4802300031237 -351.81405778698036
707.5464809000893 -563.8552827398928
266.5430587859248 -619.667411342847
336.03638319935277 -519.1016232447629
445.91326108691806 -389.33606059266356
532.0564407430967 -351.3968528127756
207.52304705106445 -549.1950757195144
253.2541197368969 -529.525946448412
385.89237927505997 -454.99847644819323
296.87562321644674 -416.5611418620715
1186.1916802203923 -266.3907366033534
1825.4772201336539 -318.00237135030955
-247.61158260397045 -1090.034874413555
-130.70032518901823 -1396.8956971422456
381.3657543903868 -1694.2559094559185
454.53408968946405 -1670.4646043693401
652.4635475161236 -1688.0787430606351
1111.8352766132728 -1815.4628842047982
1131.243014931943 -2087.4397195239976
1192.9094695830677 -4090.3014743292442
-696.0540909390123 -1493.9497436817417
-676.1619696861762 -1397.4477718325377
91.00830680505034 -1855.4085057428822
470.427245596471 -472.442309450611
1734.5943240497331 -3046.392090572493
-375.86730537705154 430.0003900480164
-373.6092553440518 228.93260841087618
188.73445995220357 1553.6244103701079
-1422.0267859246671 -1999.7245029315982
-1247.2766069782144 -2109.4480443550333
-579.723961111771 379.98434197088375
-525.375572137993 494.9142443121255
-721.613919865603 -971.1942127249805
-704.2915448089125 -1030.488967028558
-764.6126757243626 -883.4491960272239
-476.3877235937165 304.38794606400313
-485.46953280575167 325.2615701006416
-805.704154890778 -1535.6325874938361
-285.1209284934952 345.1343398605648
-53.00927204712234 1020.7999653158455
941.1587363142095 -715.4090778182762
-1047.0664521015085 -1550.6576535244008
-994.2332752968063 -1909.746452238747
-539.749380672061 701.683145260818
-844.3126635867615 -1449.4695999219757
-459.19473415674554 425.998740442069
-425.03064104961715 452.31556079236145
-161.0700272550811 346.77039124564067
23.376306644587082 1085.6864986384232
232.70985954626963 1485.570793003325
-1500.2904223292333 -2088.6269305228147
-655.6035625536828 391.99335341492565
-725.6281189237332 400.0441352057725
-961.8188699752151 -985.3698543222173
-905.7353973414033 -994.0872362833231
-401.5862373567535 724.2716318646833
-597.2366334477746 -281.95841830152466
-399.13769415748163 653.5198555147892
-30.39102510801658 1149.70556448496
-170.01030473610643 252.46542085939743
-111.27686009215778 162.25824175866296
-202.00364734036506 -317.3196003139214
930.8059848089549 -593.3726463994052
-1504.6192844005545 -1372.9030981491103
-790.2897449619988 -349.4848681507213
-643.8869178811844 -1132.6346525472832
-174.30770117233197 1069.2250015478867
174.7127807118647 1433.6315027928997
165.63917288911682 1357.848654931772
934.1543160858457 -473.805396147939
-2141.3595127486433 -112.59128950793789
-2005.0246159377773 -127.72310231527761
-2065.8170865541997 -129.828612384872
-2113.9134450847328 -62.21042138581894
-1715.5715919468453 -224.36526054102484
-1862.4834972451183 -149.13598648045485
-1783.187731531212 -200.91935816217355
-1785.3808723284342 -54.874027542481464
-1802.5776355336152 -136.770132686972
-1700.0230604928672 85.16687590036028
-1674.0745096614212 150.02008346487455
-1796.5413294153261 58.89626067506547
-1744.8869720030536 66.66526411438971
-1754.0924340430327 130.5058384788499
-1883.8907591956063 -1553.7442451597785
-1786.8474161763475 -1477.579039565496
-1866.22968196631 -1480.9901259489461
-1562.9473766119215 -563.2393313368633
-1508.8457944036043 -639.4077499436354
-1637.15606003539 -2113.958912383838
-1568.5033878492193 -1914.6573356416413
-1563.6623010611215 -1849.3608753625847
-914.4089149320979 490.36701367525137
-910.7211641706782 627.6797531782022
-884.6130099818376 565.719412525047
-921.9164473244995 -47.60449355773119
