col0 col1
2192.0816709842725 894.2150395409716
-2731.946604676607 130.63551001091244
3195.359182062779 -764.6232950126915
2552.4011212843943 1675.6429460652512
-1001.6506843222912 -2382.5700266518743
2986.2379808318005 -3130.860510971075
-283.0341355530595 3689.8820729147265
-2094.3984065519844 -243.29476726579333
-3234.252625765339 1219.9711923173118
3457.956267793265 -74.6199162671387
-1225.8100151184833 -2786.483769007647
2494.0465551795432 1519.4208690593296
55.733354065556455 -2273.704280475711
-1295.096805202487 -2513.8891031902745
1696.899947059291 -732.5763879147571
2185.6312363495786 -379.42102888826906
-2142.278622682386 3109.4466344081093
-2543.865331844274 3133.578378181795
-1048.8667553411788 -3032.58779903712
-2269.095762721403 -841.9191300694552
-828.2912003474806 -1290.104560772842
1954.277247581906 1958.7839899814269
-1099.442826412149 -2435.0069325084905
852.2049665184555 -3465.64521265208
-550.4308205662775 -2653.3955498205055
1496.9033093307228 -2851.847772668675
2486.148438727917 791.6093284468178
2670.0203076574053 1637.1998210343488
-1167.4009569426612 -2656.2534018438428
-1789.8572259617572 3163.063029981093
-1254.9793563501119 -2864.5947705092094
2022.7287061306306 1998.0890052125726
2203.3464428512793 -3342.4226968355742
-2537.1463956785947 4342.235687231922
2159.4239003541425 -1575.1727198119363
2188.6648216436647 -1523.053346502951
-1108.4669445845104 -2720.9603219102455
2618.0561137657514 -4588.11580303515
-1178.9382837756386 -2006.5077741030868
3005.5612992037163 4458.881856567713
2236.3705995506025 2700.861588920587
-4069.17502092803 -1552.0401835565233
190.54510596222602 -1415.345032699147
2819.578398204023 -3066.652605769814
2202.397717886554 -2991.53560796966
3185.050177066125 -569.7313300445664
2228.0832909664928 2116.004050486934
-1711.6756373722824 -540.4295373284027
1717.7960173728088 -4852.205586601748
86.40564171206223 -2754.4135159696766
-1508.4681281116302 4191.048948715587
2128.512186980167 2752.345908632399
2253.874923003341 -262.14108325658395
2473.6181446134456 1844.2257750383492
-1864.0857398328512 1564.2135005756545
-1873.2714855515778 1330.243284499872
1833.3857416637738 -498.0165017522782
2243.0896816639874 114.69242251815862
-1053.3518995252389 -4982.005677220809
-2067.3922066880396 -3024.309680018968
-171.4908000603142 -1533.9858536858342
-2145.8883941920612 718.1693598836513
1642.9610625387127 -2539.267663940225
-444.41201429692467 1700.7494102177025
1557.243233658384 -3436.3874161667272
2137.9386363142257 2895.3453635687583
-442.6896562767961 1037.962321674329
-1060.863096798598 -2213.8965444635273
-981.7356181374711 5025.23159563209
620.5632158346307 2667.385108885017
885.3798712541403 2512.65998423793
2449.33926170413 -3770.1505760003965
1332.3583976645805 97.47784594337517
-2497.1492606475754 222.69498523195753
2738.1684705544744 1793.467261119364
-2211.0634827665367 3200.0998776756683
2362.2172802209834 -495.5668967996936
-709.1643173806416 1829.4828650435666
2378.1840802083098 -2808.7776035912902
2149.469591904487 2219.607757567963
-1547.4432316595287 4112.892526514632
1556.5396512460102 -3176.4710559578243
-384.2265334934884 -2548.657826322288
-128.15410855227887 597.5559011089847
-981.505453335628 -2590.4124143407607
-1918.2924480231209 -177.49912003504528
1940.4590065183443 -250.59687662750062
2468.571905481165 24.765007533019926
-27.043066478597684 -610.602052953477
-2018.4366226400755 4474.598255017329
-1558.707973117218 -2814.01773446634
2176.844927692586 2999.493426670338
2461.2800900779866 2831.863187293227
1002.5147817435106 -1086.6843612392015
-1210.9334951090352 -4657.83609652693
-3714.456170927826 1347.706630690839
1833.1200992541021 3374.7847274277724
1881.76847765428 -276.86070040541523
2460.647392430811 3078.783893296336
-1171.1553275943559 -4878.583506559122
-1837.2648536491722 -1190.8103562344515
-1040.334428245324 -2564.692951707088
-180.97201762166412 -1650.9936066157145
-2409.900850872237 4368.8170749036935
