col0 col1
2643.6878811477563 3976.9559173107646
1247.7509643001094 3457.6447564224327
2971.8992384850962 3207.7530089483425
3361.285045862157 994.8418875420957
-612.1099205406281 2757.904936088349
2931.142281291276 1977.9348439071146
-499.391708772906 2259.472779170819
-2335.031830735998 2086.3891099632947
2506.245280385114 3702.827057117007
1842.5063693295933 -2511.9231377438464
1295.6110793371781 2440.101187292943
2095.209588047508 2860.220434434257
-3675.6314592451863 -1506.8169664258066
-1449.9156557197175 1023.5221504817528
-2160.5761384184 -339.00596056842096
-385.7644060984594 2909.568947656804
1300.8479410301507 682.1780661020221
2662.6322939814017 1068.0541256454671
-212.24146347533951 1768.5829243550797
2808.3728769056042 856.1312160954967
1392.425087877663 -1179.149692886297
-2795.5186398174856 -2301.845582665019
2084.7322623256323 -1838.7843944224987
-1847.6000380103392 1274.8695283011584
220.8957383977895 -2659.8549948071177
-2230.6574372955156 -93.59665234446584
-1655.8815236030277 1458.4822412905578
1644.0499846713765 -2384.119708781772
836.0391497476394 -194.5945260931876
337.40718424387615 -710.9083842540003
943.4421287757168 -569.9855120660932
-3062.1552208708 -2936.7801024676846
2218.664682755152 2696.1952397243567
2706.941040478451 3946.9677537817224
-3424.7850887450263 -854.5376150485636
1341.6413571301582 1501.2220418589404
311.14771076846955 -1239.056553771551
3909.2959699053163 240.43587806081268
-435.49278504709673 1235.6223909444616
2404.6827167592082 2686.406114326488
-2460.5993372554885 -1519.2274492119623
71.91655686445665 1680.536518153558
2033.0312378580675 2333.698710632081
3394.1452332816143 -1214.9792193608264
-1315.32932094632 -2319.5864609344962
3439.8956380503378 2468.8612230739145
4184.6684180784805 -666.7644968043978
2969.271799983934 206.20727220940535
-1896.7705906426468 2082.5374291567095
3671.7439866197374 -1099.0228878060143
3335.6522016091485 1440.7986633167293
1330.3624485174087 689.559327699285
-3474.8879243768206 -518.9580587626051
3605.4312905900197 505.33290494173525
1756.0636560355033 -1936.6800738100583
-72.8248735276984 2920.5106827868185
2932.480953682547 336.51408796937903
2711.2482810117417 3127.584336421911
-2880.1247553057888 -1938.4669232255228
791.2076640459672 -86.9733254297953
1792.6917903518834 -851.4202350631531
3499.800291708968 118.83060103749995
3754.1643916912717 -1752.9986858979892
907.2331931081972 3339.884701018009
-2794.396393115298 -1495.2834648514645
-77.35338140320437 -1690.8598340932122
-1816.4055060065284 2285.823733830468
-1542.644055826553 -2714.550277151093
1611.9164638633374 4300.36463056976
1441.7792910625176 1116.5090342809017
2893.5541097246596 1372.1415829202979
1414.299801871176 4144.551843759267
538.3807216565274 1365.9036776345947
1670.0929119383936 2186.283867201406
-2874.0406812596484 -2811.7134682942806
3154.284981388394 -25.136220084648812
652.3368755615829 -1935.9543140967635
475.73993217365387 454.27738935997604
3581.4567708486293 1836.664618243327
-2807.4466413144664 -2772.874027683578
-29.756851908869976 -3309.286121471154
-1171.6576842021 -2543.0255358732666
4089.0297306085167 -964.9129504172688
887.6946758862423 301.06302196575234
3032.628155383366 -707.9425498866449
-397.1355070495465 -2051.7035735936543
-262.20993887416444 -834.5913269529601
2194.7377748605822 2023.7218495807629
2108.710247235248 1582.959359892031
-1607.9531924473526 322.9783403890078
1085.7361502196482 -2916.347305542412
-589.9255250748411 -1970.7339222374485
1616.7424580795569 -740.5117145705726
532.8677403160182 1456.7607074335374
3172.760952826179 2227.9599352693167
-489.4468916551841 -704.6259368210349
2175.7411378807574 -502.21732684926246
2448.7143328975544 1430.3042147747656
3517.6643473218473 -1727.141498359978
-3077.3219898764537 -1812.6854335057797
1206.7035680914132 105.13621753660391
-1143.6523419123369 2000.5149706042266
-332.89767180849685 -1980.3560626904373
182.82914549182806 226.44408914583255
-1995.1689495149712 -1315.7102567874445
1287.3483865037197 3106.5204972341107
1787.5105917816009 -2184.5545699854083
2555.4045283883515 1763.3482641727605
3559.303075394876 1107.7612963187494
3025.523690743212 -1087.2652145786906
2617.396615548537 671.245954815241
3288.9153694449624 -669.8916169166168
-1950.6144586663559 1137.4689476648873
2499.631371860157 2258.041792655804
-1682.1053503918288 -661.582785543007
326.5805740666974 2659.4681299757576
2369.183969597554 2993.896202038961
-1153.0666871518902 1432.9664291706777
77.88215837733333 -504.32282272094926
1069.1076282424037 -251.0630136209611
1615.7994281935853 -1809.8447728271722
722.4696367918659 -759.4673538019942
-603.8500334264509 -1143.2947932393663
4010.8716627949825 -748.140304218643
2671.226242736001 -570.9677441354625
3571.017916595646 -1053.6135448644663
-2333.495733281113 -401.26210626481407
-1427.4259124655841 1058.6260515550475
1477.039605826557 2562.525410065642
-2004.6141408164144 -2223.101895953874
3389.0376911198755 161.28984942994884
4164.230471813841 692.1039930277002
829.8830110104273 2628.216634372584
361.5730987137149 -212.10177996698803
700.8421130753395 -3486.645130289266
-1204.8131452449315 478.7006559526453
-2810.884746756062 -2523.059294684381
-975.121744087865 -1056.093310597873
2420.2561183307835 -405.48151652550587
591.6683380876002 -1211.2138330165453
2731.8717442716716 4044.393898311586
-1385.5361096128963 -2121.298652519953
2448.4970221595195 2079.0227258726227
1973.348283549004 2860.5105438607807
3438.400010301847 1679.4849821060725
2445.095740522098 -490.0442229247237
355.3281744020278 182.02353961729568
-2453.3144440895335 131.72636958732983
-625.8095287797651 -2394.09841261526
2033.554247512824 -179.55589833178783
-2511.62604113871 -3698.3663208854537
4611.658045258167 -1205.4222029890489
-2153.618669104973 -2425.918298549359
