col0 col1 col2
12.5 1.3300559179869524 0.8378822273126862
37.5 0.26470949559184853 0.34115634129443806
62.5 0.644078384954297 0.30379598454773166
87.5 0.8812553746928744 0.2724662178154967
112.5 0.3543767296708473 0.20168329563193713
137.5 0.6861447481000551 0.2085496774899736
162.5 0.6022357324127794 0.18719084619608803
187.5 0.5406619736689477 0.16900258655413306
212.5 0.12212801248902316 0.1362053916839894
237.5 -0.06050151756034128 0.11733775314881455
262.5 0.41979282784730265 0.1380474707012166
287.5 0.06270972332997427 0.11352935844032874
312.5 0.15591728091728085 0.11376674493700399
337.5 0.2670916448238452 0.11304132608699707
362.5 0.2684724804278107 0.10938539085419664
387.5 0.1885793249274479 0.1035767238787108
412.5 0.1748014458227225 0.09909216931742557
437.5 0.10295290043453753 0.09397422811778455
462.5 0.12951579898482546 0.09207598795941505
487.5 0.1171766494580262 0.08932727301358279
512.5 0.24175523989271896 0.0921307064979696
537.5 0.2090606873259251 0.0892027752331237
562.5 0.149449035135381 0.08476795471000911
587.5 0.166772781062271 0.0840573655399803
612.5 0.12512492217867077 0.08165974213392063
637.5 0.13695614261652 0.07987914559382871
662.5 0.15118892728301914 0.07862970428953993
687.5 0.1773996289139872 0.07780312181030778
712.5 0.04659361586717603 0.07226463570899153
737.5 0.041967950988768266 0.07078902327342826
762.5 -0.03835453100158981 0.06683037367934135
787.5 0.06914279656601141 0.06984834505012878
812.5 0.23142307417856411 0.07386449401147581
837.5 0.04435760701496716 0.06682729096176405
862.5 0.1121554569212806 0.06798701275194202
887.5 0.140199605806542 0.06763407025631508
912.5 0.168926583551392 0.06750899467415405
937.5 0.12695258432286716 0.06593547060369867
962.5 0.07978512086211964 0.06369252447921583
987.5 0.08709636817172828 0.06284879092930905
1012.5 0.08182032744877121 0.06213392178092732
1037.5 0.04980281357718397 0.060477622918482146
1062.5 0.09099839773407203 0.060910663117792314
1087.5 0.03344449529859883 0.05848620579300999
1112.5 0.07881544847860944 0.05923408564676441
1137.5 0.12030289910684089 0.05995038197839544
1162.5 0.1075274998755662 0.05917793436147169
1187.5 0.1327560056694974 0.05906233416895569
1212.5 0.12802909723801248 0.058424605837610784
1237.5 0.20510650966567412 0.06019132947462403
1262.5 0.07351208224994621 0.055652380233568735
1287.5 0.11497902519423375 0.05613689042282285
1312.5 0.10622785592552364 0.05590224216799748
1337.5 0.12834805752668044 0.05558174482568355
1362.5 0.12821316833869134 0.05557504570604652
1387.5 0.13608032903572953 0.05530965313602942
1412.5 0.13944404681383937 0.054776948729057785
1437.5 -0.018877210860942628 0.05056173104679899
1462.5 0.18098373019614056 0.054601282987463785
1487.5 0.12342439881802014 0.05322005137022375
1512.5 0.11341546070172215 0.05256827474494448
1537.5 0.06526383065258012 0.05118320258127899
1562.5 0.2125718838772257 0.053753255030573224
1587.5 0.09016415495544972 0.05068953948617555
1612.5 0.09781632101601012 0.0504611008172048
1637.5 0.14462992670284014 0.05131418052674345
1662.5 0.13285756170371532 0.0505825331670513
1687.5 0.117048269266947 0.04972486812760401
1712.5 0.08508857855008012 0.04881717658202046
1737.5 0.04931528790627482 0.04776987570195996
1762.5 0.10949166857535486 0.04872537947961261
1787.5 0.07166837872162657 0.04773559172793041
1812.5 0.08028172056949012 0.047750670707329676
1837.5 0.016560598920751568 0.04594069427680067
1862.5 0.07451374128066313 0.046867007110293915
1887.5 0.0922351111471198 0.04694795876933929
1912.5 0.033919185720765244 0.0453814859411746
1937.5 0.06234381012678725 0.045611742873875344
1962.5 0.07402407507379882 0.04570428428019641
1987.5 0.028846560423081646 0.044405189520582845
2012.5 0.17202278996808684 0.047323610061618344
2037.5 0.08684352840200571 0.045256721582108576
2062.5 0.0776798943937067 0.04464417664561056
2087.5 0.10644868023877474 0.04523830837503675
2112.5 0.059491581745680255 0.043847871319715084
2137.5 0.12411529773907848 0.04512101920236369
2162.5 0.03643424343070989 0.04314180695977108
2187.5 0.05120647712143955 0.04299775869091552
2212.5 0.13968773398293344 0.04463351104308859
2237.5 -0.06860229687691177 0.040170718310443096
2262.5 0.1656979003154968 0.04475850729525154
2287.5 0.0748313119880164 0.042823011235637864
2312.5 0.043609096417741355 0.041865016770437975
2337.5 0.06309157579404712 0.042252745239039935
2362.5 0.06305608497166548 0.041926558544324706
2387.5 0.07074259792501891 0.04194401808699037
2412.5 0.08058493429864044 0.0418301229221817
2437.5 0.06345664027629772 0.04143788915366584
2462.5 0.013855950977373688 0.040125703943579415
2487.5 0.07768732151874613 0.04141278795201655
2512.5 0.06952594355483499 0.04112662320687912
2537.5 0.09736845196256438 0.04151656900920484
2562.5 0.029598792172830235 0.0399596638645436
2587.5 0.06369173162250408 0.04040369587417215
2612.5 0.04463008902515786 0.03975894448403192
2637.5 0.0396091720448466 0.03962296299601499
2662.5 0.08669527783708686 0.04024047342986441
2687.5 0.05043504499411777 0.039588210954026905
2712.5 0.008380730162527161 0.03845151038168238
2737.5 0.06853149841866824 0.03958935444974537
2762.5 0.03555326957389893 0.0385936943579378
2787.5 0.07355983612252293 0.03940609866293705
2812.5 -0.007279888867396944 0.037795908142727375
2837.5 0.04488617259483596 0.038396549340438804
2862.5 0.0024185993303911246 0.037581855254243006
2887.5 0.05484477645347208 0.03871386503424364
2912.5 0.10672603741163766 0.039155237365136875
2937.5 0.027051842574711937 0.03756186661610409
2962.5 0.008653400725099347 0.037304175440154526
2987.5 0.010354072301054007 0.03709359564324244
3012.5 0.029464170646577026 0.03738085215302979
3037.5 0.0058076243902907 0.036876515485603195
3062.5 -0.059426130700661606 0.035543935035407204
3087.5 0.021350061858655733 0.0370119963809988
3112.5 0.016163776418672837 0.03672775810288605
3137.5 0.04145312278688151 0.03717336157292832
3162.5 0.03780712059010338 0.03697271844530823
3187.5 0.028361858568781262 0.03667957962083244
3212.5 -0.008773217323961302 0.03593574336115328
3237.5 -0.032581711392652535 0.03534226139728624
3262.5 0.019385835383364913 0.03617616234071122
3287.5 -0.03705856742997693 0.03501667012724461
3312.5 0.04395245719294372 0.03658113245437576
3337.5 -0.015046161259089419 0.03552310854224475
3362.5 0.05166909196959524 0.03661092488350824
3387.5 -0.03490295734452853 0.03477962948509533
3412.5 0.012707704039693679 0.03567284438326047
3437.5 0.05289431056469773 0.0363301958945814
3462.5 -0.01849354308223161 0.03497447779902991
3487.5 -0.029030205808635245 0.03481491244441561
3512.5 0.03692335551632042 0.035795941774208126
3537.5 -0.027720448450590074 0.034471217544181657
3562.5 0.03104922513539976 0.03548765729558394
3587.5 -0.029711331285548148 0.03433637010857548
3612.5 -0.04135124166180615 0.03404791653269263
3637.5 -0.017421559216747595 0.034456814083364574
3662.5 -0.012486061560135542 0.034505888780592985
3687.5 0.033689032658331675 0.035332691145384
3712.5 0.010485093350487196 0.03477464781759526
3737.5 0.020551443112696077 0.03500133534315759
3762.5 0.04289545965154784 0.035306100292632876
3787.5 0.03177133934685972 0.03508543204473669
3812.5 -0.06715117071378163 0.033333299589329735
3837.5 -0.03237066565191582 0.03374531657045565
3862.5 -0.040425164440196504 0.033746902001761996
3887.5 -0.056898259758090264 0.033244763699436866
3912.5 -0.021878238456187082 0.03393125163596161
3937.5 0.014345226696613533 0.034547547704482345
3962.5 -0.008562383712617305 0.034114413124585484
3987.5 -0.06960357600388245 0.0329354259028212
4012.5 -0.0036216123427520452 0.03424571886976284
4037.5 0.016815928899468258 0.03447507926261183
4062.5 -0.00591051982698354 0.034067473613105095
4087.5 -0.010829771621484796 0.03383897734272317
4112.5 -0.012920663186338 0.03378642446598056
4137.5 -0.08930056104826145 0.03241433681110287
4162.5 -0.019403202652372276 0.033582343752486185
4187.5 -0.017317276180519925 0.033615452799058775
4212.5 -0.032903779022980584 0.03325154732027422
4237.5 -0.03713363783279877 0.03314374264102054
4262.5 -0.04957630144862557 0.03300291090904598
4287.5 -0.037760057713031814 0.03304491092183693
4312.5 -0.05324576175179896 0.03291377051774547
4337.5 -0.07802460273523848 0.032336911844242824
4362.5 -0.0508251729342023 0.03282292770014509
4387.5 -0.01935454116829516 0.03337249745682219
4412.5 -0.012291297326926798 0.03353811556919715
4437.5 -0.025998659212697617 0.033182685549652036
4462.5 -0.03273302492591046 0.033065329562278006
4487.5 -0.11864071132011889 0.03154123948617116
4512.5 -0.07372842202713248 0.032139471335155226
4537.5 -0.043048978299606744 0.03282386742605053
4562.5 0.001690430048194802 0.0337112543342383
4587.5 -0.021627262351214815 0.033068873487373626
4612.5 -0.060523951117500974 0.03242792983901535
4637.5 -0.0643151197604791 0.032296176312707266
4662.5 -0.0956694673436872 0.03183005663604055
4687.5 -0.08442508634395052 0.031898713704049717
4712.5 -0.092483451968294 0.03174946099398448
4737.5 -0.0036735564041547875 0.033179475460897494
