region,ra_peak,dec_peak,ra_cen,dec_cen,ra_ctd,dec_ctd,r_circ,r_max,r_cen,r_ctd,npix,background,snr
1,170.06246139739065,12.991537092143917,170.0623631544352,12.991581817664402,170.0623944587809,12.991571660833523,3.1513915099419605,1.9697715342845006,0.9381678520461162,0.9310013401262576,195,5996.206976417054,28.212225864426973
2,170.07751331207777,12.989926127296153,170.07740196679782,12.989789131115971,170.07741938886906,12.9898125248393,3.118902069924069,2.441311154971583,1.0419743160441788,1.0367656077639116,191,9924.316189194436,108.52269395041567
3,170.05504820299376,13.009314477997071,170.05507829114734,13.00938906845029,170.05507578358402,13.009375253872728,2.3452920571340155,1.5231546486165728,0.7748758662967753,0.7732282500117202,108,16444.823331301945,169.76563221984105
4,170.0545922393509,13.006703336365453,170.0545627621614,13.006699980019222,170.0545516861837,13.006702884363047,3.6737364051048527,2.473863474330736,1.2262906130785198,1.2256304436291936,265,12475.425092451373,117.0051800029334
5,170.055162264356,13.008981152324637,170.0552032040883,13.008937707732708,170.05519090979288,13.00895360531936,1.9931149940667519,1.414213669808321,0.6892868320503722,0.6855518010200679,78,22785.011761645277,157.1278538658144
6,170.0700445136143,12.978759496452646,170.07005846064482,12.978596027342205,170.07005115113105,12.978621111306047,2.6606788360731373,2.433105107289484,0.9837514253936219,0.9792624025141902,139,16930.948768593662,120.12014894713755
7,170.07517566452145,12.985259494738479,170.0751259059698,12.98513272753734,170.0751163645135,12.985142358947845,3.3473135487536023,2.4166092449856595,1.0724115043494116,1.0713281069306615,220,3860.2061310487666,83.39363240890864
8,170.04923423207535,12.98831402659942,170.04915123694497,12.988335256004254,170.04916935311903,12.988360402886476,4.080927988232079,2.683281475258742,1.2328895546564476,1.2279180068201614,327,1994.3343321664715,77.40423213936855
9,170.05493426333157,13.007925581673124,170.05494867211272,13.007868565083845,170.05494757721516,13.007857285877432,3.110726690017501,2.088061364482244,1.054965870720515,1.0541771487508806,190,17050.594713455444,136.40629202518645
10,170.07853962965513,12.992203883491653,170.07858143979496,12.992164684973153,170.0785616073144,12.992157327426744,3.0277590264241923,1.8867963341358198,0.9401115411226432,0.9371596780250215,180,4387.252793415163,91.63273736251607
11,170.0540788836658,13.009258855788262,170.05402000561642,13.00925534918461,170.05401822281485,13.009283575330738,4.840207394639924,3.206243997725669,1.5363149471319981,1.5329380542148683,460,3475.9578650419753,86.01845099119656
12,170.0783685281795,12.989814998492179,170.07827450633675,12.989907593142595,170.07830343834522,12.98989513158124,2.951094455619561,2.433104938834085,1.0472742804661412,1.0413792105884407,171,8532.447491665354,108.91104901956098
13,170.06000879125307,13.010648095979803,170.05999266883998,13.010563920111919,170.05999923495892,13.010581933680092,2.245446191105733,1.6124516567742917,0.7846615310569077,0.7816379647400414,99,21404.379343551587,139.16484058742404
14,170.0642861191481,12.984203822763149,170.06424236790286,12.984110798103568,170.06425702516103,12.984145257313472,3.3090572803628526,2.088061402738671,1.0207849657600565,1.011913558450509,215,2922.158142224013,51.06711276721216
15,170.0604649432413,13.010703672992758,170.06051869110772,13.010448585316903,170.06050318918858,13.010508932573847,3.118902069924069,3.622154147486842,1.2723853177919684,1.2525215368208524,191,6786.274402791556,104.85970256495672
16,170.055675536699,13.007481186161685,170.05561289145567,13.007410537380316,170.05561580512318,13.007410712389182,2.0310825007719226,1.811076970989661,0.797518736375747,0.7974530006676147,81,27482.693940279867,133.0173190135299
17,170.05082920282283,13.004647495677148,170.0508582827222,13.004511060176384,170.05085171424696,13.00457124515767,3.2232956248285585,2.863564308833996,1.1165624137459935,1.095096635170822,204,2177.183963881567,68.1650150127653
18,170.07871061412874,12.989759435076772,170.07883760540912,12.98992974627402,170.07880117226782,12.989911049027574,3.1755404570407366,2.7999999145813725,1.1469684949631778,1.1378367636930715,198,4788.664037253414,79.06426993701884
