region,ra_peak,dec_peak,ra_cen,dec_cen,ra_ctd,dec_ctd,r_circ,r_max,r_cen,r_ctd,npix,background,snr
1,24.188648351466387,15.796636515508204,24.188599520376965,15.796609151743214,24.18860292215078,15.796634343533478,3.199507140118726,1.8867961495157228,0.8964795833302909,0.8918026834281942,201,4356.302851962506,92.86323870481122
2,24.168265127516072,15.817968659936412,24.16830313961032,15.817981626865427,24.168280161250472,15.81798288996331,2.4721548929484136,1.6124516067310026,0.7058787837888769,0.7013627237226971,120,3233.978850503455,65.06341257881837
3,24.170402063141335,15.813302208166315,24.170370033397333,15.813258445604587,24.170376001823154,15.813285010921225,2.7268514703322864,1.7888544497208394,0.8297291093160046,0.8239398828109867,146,5542.867718573776,87.82129970637725
4,24.186224578634732,15.749969813657735,24.186077524568166,15.74991349889081,24.186135582004177,15.749895595336698,3.8695344740789572,3.0265491217603855,1.2432501492355523,1.2251740701709808,294,5175.100531238047,101.57108530145737
5,24.1533708538106,15.80091104034895,24.153543164368035,15.800879947316712,24.153500434762332,15.800887219001662,3.118902069924069,2.441311200108355,1.0392958083776156,1.0283687592818052,191,4738.992955254439,58.97208010771647
6,24.176349991312453,15.80469158277913,24.17630583549058,15.804732701768716,24.176320111034556,15.804727228982179,3.2232956248285585,1.8973665223718155,0.9422171083449783,0.9407123332136662,204,2773.908096697971,102.79816819690163
7,24.157584684796735,15.806856171345714,24.157627037161586,15.806943840152998,24.157604820255834,15.806930876345087,2.8005634425180594,1.8110769906276023,0.8666653347813033,0.861979379850776,154,4349.611974891669,74.49274556381651
8,24.152625100413882,15.775522026588353,24.152640863697375,15.77542354452615,24.15262775067359,15.775478852564559,2.1170269713604912,1.7204651303980467,0.713858165410152,0.6840214276091865,88,2371.8328677756504,108.88356313650256
9,24.170286438443878,15.814691085691011,24.170383811785413,15.814698984509063,24.170331726043695,15.8147105259992,2.933785834448333,2.0880613494143865,0.8718931004223747,0.8520111756473399,169,1698.0841319720062,54.8279179952614
10,24.196672767863518,15.763858684955467,24.196650024411717,15.76376032093374,24.19664182345701,15.763781468304071,3.429975713230766,2.6305893410205865,1.1246615849719006,1.1217221215726885,231,3093.2398260156515,78.74585813132384
11,24.1636482969199,15.799301464571526,24.163605983320895,15.799299176124958,24.16360683886917,15.799303966376845,2.7268514703322864,1.612451556820287,0.7718796625645931,0.7716813095892848,146,1670.100451171796,42.930471978136325
12,24.19782763885874,15.774136429370872,24.197829701191598,15.774152963686255,24.19783123506966,15.774159743959954,2.9250931165725813,1.7088007925486506,0.8658586645598239,0.8654982320405944,168,1657.0348471738275,53.45374842984727
13,24.184031103540114,15.750303086371698,24.184038889200423,15.75022381074442,24.1840434928322,15.750243841800124,2.1290215544369624,1.4422205820160903,0.6567218617531305,0.6525557891921194,89,3375.2679729223155,72.70788623392792
14,24.15291370832694,15.775744299367561,24.153097011379828,15.775824984304812,24.15305740879648,15.775774824417367,3.407630356711932,2.630589253430279,1.2018263839401184,1.1802353451907883,228,1035.6932493726317,102.38871516431055
15,24.163479650220157,15.765912559073822,24.163445807702658,15.7659302750835,24.163451207601632,15.765934342252324,2.4306031118986,1.4422204822412563,0.6911024641974428,0.6906940220741631,116,1346.929184479821,52.38339105937142
16,24.200368230435448,15.784914114778239,24.200482040465356,15.78491590206999,24.200468454103472,15.784907687304678,3.769529588588531,2.4413112001595385,1.1081890755184625,1.10679411101852,279,2581.166986512342,46.92807160200271
17,24.15250957686685,15.775855339473875,24.152468070023925,15.7760583837227,24.15248129912869,15.775993309219723,2.689237924411993,2.505992808573016,0.9443532483838007,0.913685377914992,142,3476.7772877735456,94.7200902361914
