region,ra_peak,dec_peak,ra_cen,dec_cen,ra_ctd,dec_ctd,r_circ,r_max,r_cen,r_ctd,npix,background,snr
1,160.99003183235823,11.701853791109492,160.99006614493055,11.701975880268309,160.99007237117075,11.701951367067185,2.916374488784129,2.0880613107392505,0.8855448873861639,0.8808634292779239,167,4720.970753819329,128.77031528007186
2,160.98986162585825,11.704464902122805,160.98980355038344,11.704465120786013,160.98981600637893,11.704474298541784,3.5966809386584817,2.1633308320593945,1.1099317512958478,1.108570628788366,254,7706.072917666275,149.98461548045242
3,160.99071265692533,11.705520457157737,160.99076900084296,11.705415093046662,160.990745499431,11.705453217613611,2.717496892263898,2.088061292816302,0.9043274898642855,0.8900043151384041,145,8615.72443806459,148.15646807348094
4,160.99196083201562,11.704742674075199,160.99194310091613,11.704547161364582,160.99193517294398,11.704585147866826,3.2547431561025757,2.607681011068367,1.0533131380585983,1.0440242194469789,208,10116.567442086971,144.35976390765987
5,160.9905991803002,11.702298235150955,160.99065637814383,11.702255604659616,160.99063081228994,11.702213765853255,3.532385530828224,2.6000000617765187,1.1464495108489081,1.1329332889599344,245,4332.848477923151,141.22795052310332
6,160.9917338842621,11.703631564330934,160.99182466085045,11.703709063802426,160.99181730466458,11.703690329440064,3.1915382432114616,2.561249631062404,1.0984439063663645,1.0960647377487347,200,13542.624748601846,114.52913512088337
7,160.99031550844464,11.705242679935406,160.9903089112025,11.70512976004002,160.99031141959637,11.705147550594386,3.3090572803628526,2.999999949618312,1.2148210407822768,1.2130993706109683,215,3850.7190974633527,98.18253247138293
8,160.99139346965762,11.702742677156982,160.99130448306008,11.702768034843006,160.9913122639394,11.702731952743628,3.5034310627222234,2.6000000617735717,1.1598139997267964,1.1521906584767576,241,4302.509918318255,71.64082100610209
9,160.9917906291276,11.70524267511633,160.99170849845703,11.705348495685294,160.9917308776599,11.705307921865408,3.2703535245865036,2.280350899497721,1.0643128327602271,1.051286363636712,210,2538.762021726743,67.28435230491105
10,160.96660083054635,11.696741722497041,160.9666671973614,11.696905020724593,160.96665233961,11.696884646200468,3.5467741261579384,2.561249631074934,1.0892717463706594,1.0855365477806316,247,1172.9457491386606,58.15788988280299
11,160.9905991828506,11.703742679594884,160.990559815601,11.703733609360643,160.9905614177572,11.703737806965675,1.5797308339337177,1.000000065029547,0.5299359514116325,0.5296903441263998,49,12942.533314979439,61.00846074603209
12,160.98935101378547,11.702576012341185,160.98914147365863,11.702388419117318,160.98922677222384,11.702429045619661,3.9088200952233594,3.162277726414359,1.4426753987386185,1.4033908734585507,300,2261.228196383287,56.52734246095998
13,160.98929427564113,11.703687123296909,160.989264281809,11.703720031911903,160.98927049031144,11.703728284760913,2.8277100878514445,2.473863380928837,1.037928615542663,1.0372724413760734,157,6525.834745096586,60.90889676030906
14,160.98929427744537,11.703076012185923,160.98923114381793,11.703063480668565,160.98922301233006,11.70305588524093,2.6026206750102996,2.0880612363223037,0.9388599711572296,0.9380238292865744,133,7531.239994744666,66.39827221341892
15,161.00376154830326,11.700131245990601,161.0037155382822,11.700190303276608,161.00372107249646,11.700175699692798,2.5432374814898093,1.6124515747149144,0.7373313776131954,0.7351959200491532,127,658.3875549333196,35.06597697183456
16,160.99065591861074,11.704076012826565,160.990665644521,11.704026806455408,160.99066541400288,11.704027808429878,1.335116235624909,0.9999999665561335,0.5082255205128061,0.5082120700405942,35,14267.89055310295,68.6085148063872
17,161.0136335956274,11.703297276469149,161.01355025438198,11.703344480886342,161.0135698281297,11.70333184839269,2.3989670156554754,1.5231546382991679,0.6913580444366467,0.6864012730422874,113,544.4569218384031,29.534304571254395
18,160.98384727907836,11.722575944577695,160.98382914626595,11.72256363032049,160.98381998795628,11.722571596166704,3.143300632638384,2.0099751947289803,0.9025806646808201,0.9015471916570394,194,550.7486316585135,30.439315655679483
19,161.00517968934284,11.696131175582234,161.0052164256186,11.696112958723203,161.00520286475123,11.696118222902715,2.4926710529686016,1.4142134893780252,0.6893722447869782,0.6874515156510296,122,374.0769166166719,29.82102810505959
21,160.99627310533845,11.722242613465898,160.9961323297294,11.722231701243873,160.99614971809797,11.722241367987614,4.496559125642004,3.000000050223912,1.4602774280703459,1.458575444086822,397,1393.5161649661043,40.93418492559653
22,161.00551950870064,11.68568671411355,161.00548968166103,11.685701606877458,161.00550344139901,11.68570599014854,2.222649192646566,1.2165525791307372,0.6134558108541465,0.6113313085583637,97,269.3088957349606,21.304160910404654
23,160.96949440865205,11.694575277207136,160.96954487826855,11.694620491527965,160.96953144638996,11.694625359694456,2.717496892263898,1.6492421834227267,0.7809432964787972,0.779309421394805,145,442.8287072155097,24.931954140130852
24,160.98997508749852,11.722520457104675,160.98990143245365,11.72266193392277,160.98993633144292,11.722622669924066,2.863505311343852,2.4083189614609433,0.9526401878745534,0.9340291604288029,161,823.0330319422143,32.031217180974366
25,161.00699591208905,11.708408852275761,161.00693622095733,11.708407987706137,161.00694488065056,11.70842733337028,3.127056076178688,1.8867962939155238,0.940199245526566,0.9371192176357278,192,734.1391312445998,36.22917902315417
